assessment_id,name,url,remote_testing,adaptive_irt,duration_minutes,test_type_codes,is_knowledge,is_skill,is_personality,is_behavioral,is_coach,is_ability,is_evaluation,is_development,skills,category,job_levels,languages,description,text_for_embedding
java-8-new,Java 8 (New),https://www.shl.com/products/product-catalog/view/java-8-new/,1,0,18.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Java 8 (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
java-design-patterns-new,Java Design Patterns (New),https://www.shl.com/products/product-catalog/view/java-design-patterns-new/,1,0,5.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Java Design Patterns (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
java-frameworks-new,Java Frameworks (New),https://www.shl.com/products/product-catalog/view/java-frameworks-new/,1,0,17.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Java Frameworks (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
java-platform-enterprise-edition-7-java-ee-7,Java Platform Enterprise Edition 7 (Java EE 7),https://www.shl.com/products/product-catalog/view/java-platform-enterprise-edition-7-java-ee-7/,1,1,30.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Java Platform Enterprise Edition 7 (Java EE 7) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
java-web-services-new,Java Web Services (New),https://www.shl.com/products/product-catalog/view/java-web-services-new/,1,0,8.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Java Web Services (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
javascript-new,JavaScript (New),https://www.shl.com/products/product-catalog/view/javascript-new/,1,0,9.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"JavaScript (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
jenkins-new,Jenkins (New),https://www.shl.com/products/product-catalog/view/jenkins-new/,1,0,6.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Jenkins (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
job-control-language-new,Job Control Language (New),https://www.shl.com/products/product-catalog/view/job-control-language-new/,1,0,10.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Job Control Language (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
jquery-new,jQuery (New),https://www.shl.com/products/product-catalog/view/jquery-new/,1,0,10.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"jQuery (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
kubernetes-new,Kubernetes (New),https://www.shl.com/products/product-catalog/view/kubernetes-new/,1,0,6.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Kubernetes (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
linux-administration-new,Linux Administration (New),https://www.shl.com/products/product-catalog/view/linux-administration-new/,1,0,10.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Linux Administration (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
linux-operating-system,Linux Operating System,https://www.shl.com/products/product-catalog/view/linux-operating-system/,1,0,15.0,K,1,0,0,0,0,0,0,0,nan,nan,"Entry-Level, General Population, Graduate, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Linux Operating System | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, General Population, Graduate, Professional Individual Contributor, | English (USA),"
linux-programming-general,Linux Programming (General),https://www.shl.com/products/product-catalog/view/linux-programming-general/,1,1,25.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Linux Programming (General) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
load-runner-new,Load Runner (New),https://www.shl.com/products/product-catalog/view/load-runner-new/,1,0,6.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Load Runner (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
management-scenarios,Management Scenarios,https://www.shl.com/products/product-catalog/view/management-scenarios/,1,0,,B,0,0,0,1,0,0,0,0,nan,nan,"Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","Italian, English International, Korean, Arabic,",If you choose to continue with your current browser we cannot guarantee your experience.,"Management Scenarios | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, | Italian, English International, Korean, Arabic,"
managerial-scenarios-candidate-report,Managerial Scenarios Candidate Report,https://www.shl.com/products/product-catalog/view/managerial-scenarios-candidate-report/,1,0,,B,0,0,0,1,0,0,0,0,nan,nan,"Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,",nan,If you choose to continue with your current browser we cannot guarantee your experience.,"Managerial Scenarios Candidate Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, | nan"
managerial-scenarios-narrative-report,Managerial Scenarios Narrative Report,https://www.shl.com/products/product-catalog/view/managerial-scenarios-narrative-report/,1,0,,B,0,0,0,1,0,0,0,0,nan,nan,"Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,",nan,If you choose to continue with your current browser we cannot guarantee your experience.,"Managerial Scenarios Narrative Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, | nan"
managerial-scenarios-profile-report,Managerial Scenarios Profile Report,https://www.shl.com/products/product-catalog/view/managerial-scenarios-profile-report/,1,0,,B,0,0,0,1,0,0,0,0,nan,nan,"Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,",nan,If you choose to continue with your current browser we cannot guarantee your experience.,"Managerial Scenarios Profile Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, | nan"
manual-testing-new,Manual Testing (New),https://www.shl.com/products/product-catalog/view/manual-testing-new/,1,0,10.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Manual Testing (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
mechanical-and-vigilance-focus-8-0,Manufac. & Indust. - Mechanical & Vigilance 8.0,https://www.shl.com/products/product-catalog/view/mechanical-and-vigilance-focus-8-0/,1,0,49.0,A P,0,0,0,0,0,0,0,0,nan,nan,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Manufac. & Indust. - Mechanical & Vigilance 8.0 | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, | English (USA),"
